"seqnames","start","end","width","strand","probe","gene_feature.ranges.start","gene_feature.ranges.end","gene_feature.ranges.width","gene_feature.strand","ensembl_gene_id","gene_name","start_position","end_position","feature_type"
"3815","chr7",27198660,27198661,2,"*","cg25127444",27198575,27207259,8685,"+","ENSG00000243766","HOTTIP",27199072,27200692,"N_Shore"
"3816","chr3",128463374,128463375,2,"*","cg25130920",128463594,128472317,8724,"+","ENSG00000242049","DNAJB8-AS1",128486653,128493431,"."
"3817","chr3",128463374,128463375,2,"*","cg25130920",128462439,128467248,4810,"-","ENSG00000179407","DNAJB8",128486653,128493431,"."
"3818","chr1",154463472,154463473,2,"*","cg25135018",154405193,154469450,64258,"+","ENSG00000160712","IL6R",154501632,154503223,"."
"3819","chr17",8376776,8376777,2,"*","cg25137908",8356902,8376704,19803,"-","ENSG00000184619","KRBA2",8376436,8376791,"Island"
"3820","chr17",8376776,8376777,2,"*","cg25137908",8365563,8381328,15766,"+","ENSG00000265749","AC135178.4",8376436,8376791,"Island"
"3821","chr17",8376776,8376777,2,"*","cg25137908",8368638,8383187,14550,"-","ENSG00000263809","AC135178.3",8376436,8376791,"Island"
"3822","chr1",39491728,39491729,2,"*","cg25139493",39491636,39529869,38234,"+","ENSG00000183682","BMP8A",39490753,39492465,"Island"
"3823","chr17",48577802,48577803,2,"*","cg25145670",48549630,48606414,56785,"+","ENSG00000233101","HOXB-AS3",48576692,48577007,"S_Shore"
"3824","chr17",48577802,48577803,2,"*","cg25145670",48548870,48604912,56043,"-","ENSG00000120093","HOXB3",48576692,48577007,"S_Shore"
"3825","chr17",48577802,48577803,2,"*","cg25145670",48575507,48578350,2844,"-","ENSG00000182742","HOXB4",48576692,48577007,"S_Shore"
"3826","chr4",71187081,71187082,2,"*","cg25155738",71062667,71572087,509421,"+","ENSG00000080493","SLC4A4",71186527,71187752,"Island"
"3827","chr21",39867397,39867398,2,"*","cg25174409",39867438,39929397,61960,"+","ENSG00000183036","PCP4",39612683,39613067,"."
"3828","chr17",14341180,14341181,2,"*","cg25181144",14301081,14349404,48324,"+","ENSG00000125430","HS3ST3B1",14345075,14345404,"N_Shelf"
"3829","chr20",61394357,61394358,2,"*","cg25209132",61252261,61940617,688357,"+","ENSG00000179242","CDH4",61390521,61390734,"S_Shelf"
"3830","chr11",66288212,66288213,2,"*","cg25212053",66284580,66289145,4566,"-","ENSG00000174851","YIF1A",66288739,66289853,"N_Shore"
"3831","chr19",55489577,55489578,2,"*","cg25240254",55488404,55519099,30696,"+","ENSG00000179954","SSC5D",55489356,55489659,"Island"
"3832","chr12",6532436,6532437,2,"*","cg25252598",6532290,6533498,1209,"-","ENSG00000255966","AC006064.3",6534096,6535441,"N_Shore"
"3833","chr19",37651246,37651247,2,"*","cg25255271",37613749,37692337,78589,"-","ENSG00000120784","ZFP30",37654926,37656318,"N_Shelf"
"3834","chr3",8443978,8443979,2,"*","cg25266603",7951263,8611924,660662,"-","ENSG00000227110","LMCD1-AS1",8501516,8501893,"."
"3835","chr6",136751810,136751811,2,"*","cg25277723",136557046,136792477,235432,"-","ENSG00000197442","MAP3K5",136791539,136793228,"."
"3836","chrX",153599557,153599558,2,"*","cg25280509",153587925,153600045,12121,"-","ENSG00000262919","CCNQ",153598586,153599805,"Island"
"3837","chrX",153599557,153599558,2,"*","cg25280509",153599315,153613937,14623,"+","ENSG00000260081","AF274858.1",153598586,153599805,"Island"
"3838","chr12",125861354,125861355,2,"*","cg25283626",125858132,125880724,22593,"+","ENSG00000286209","AC005252.4",125861354,125861834,"Island"
"3839","chr1",78046029,78046030,2,"*","cg25288420",77979542,78138444,158903,"+","ENSG00000137960","GIPC2",78045894,78046477,"Island"
"3840","chr5",129460573,129460574,2,"*","cg25309017",129424782,129461076,36295,"-","ENSG00000249421","ADAMTS19-AS1",129459811,129461724,"Island"
"3841","chr5",129460573,129460574,2,"*","cg25309017",129460281,129738683,278403,"+","ENSG00000145808","ADAMTS19",129459811,129461724,"Island"
"3842","chr12",52233488,52233489,2,"*","cg25313172",52232520,52252186,19667,"+","ENSG00000135480","KRT7",52233010,52233793,"Island"
"3843","chrX",46545499,46545500,2,"*","cg25321762",46497727,46545457,47731,"-","ENSG00000251192","ZNF674",46545200,46545730,"Island"
"3844","chrX",46545499,46545500,2,"*","cg25321762",46545438,46548841,3404,"+","ENSG00000230844","ZNF674-AS1",46545200,46545730,"Island"
"3845","chr5",133225627,133225628,2,"*","cg25322094",133196455,133612541,416087,"-","ENSG00000053108","FSTL4",133051409,133052677,"."
"3846","chr12",52079667,52079668,2,"*","cg25351353",52076841,52082084,5244,"-","ENSG00000257663","AC025259.1",52079567,52080394,"Island"
"3847","chr12",52079667,52079668,2,"*","cg25351353",52079704,52108255,28552,"+","ENSG00000284791","SMIM41",52079567,52080394,"Island"
"3848","chr1",180503010,180503011,2,"*","cg25352856",180269653,180502954,233302,"-","ENSG00000230124","ACBD6",180502191,180503142,"Island"
"3849","chr3",126101909,126101910,2,"*","cg25365006",126006355,126101561,95207,"-","ENSG00000114544","SLC41A3",126083605,126084415,"."
"3850","chr10",75395618,75395619,2,"*","cg25365934",75279726,75401246,121521,"-","ENSG00000270087","AC010997.3",75395371,75409842,"Island"
"3851","chr13",112910822,112910823,2,"*","cg25370567",112894378,113099742,205365,"+","ENSG00000126217","MCF2L",112898068,112898459,"."
"3852","chr6",169628013,169628014,2,"*","cg25373438",169419969,169702047,282079,"-","ENSG00000285733","AL031315.1",169659142,169659490,"."
"3853","chr6",169628013,169628014,2,"*","cg25373438",169457212,169702067,244856,"-","ENSG00000184465","WDR27",169659142,169659490,"."
"3854","chrX",15738591,15738592,2,"*","cg25376316",15688830,15788411,99582,"+","ENSG00000169239","CA5B",15737929,15738513,"S_Shore"
"3855","chr3",98660364,98660365,2,"*","cg25380171",98657802,98660570,2769,"+","ENSG00000244153","WWP1P1",98657473,98657698,"S_Shelf"
"3856","chr5",1085780,1085781,2,"*","cg25388971",1050384,1112063,61680,"-","ENSG00000113504","SLC12A7",1085026,1085732,"S_Shore"
"3857","chr6",166455465,166455466,2,"*","cg25391194",166409364,166906451,497088,"-","ENSG00000071242","RPS6KA2",166455271,166455742,"Island"
"3858","chr10",113854228,113854229,2,"*","cg25419628",113834725,113854383,19659,"-","ENSG00000198924","DCLRE1A",113854615,113855297,"N_Shore"
"3859","chr10",113854228,113854229,2,"*","cg25419628",113854661,113917194,62534,"+","ENSG00000196865","NHLRC2",113854615,113855297,"N_Shore"
"3860","chr12",124535646,124535647,2,"*","cg25449924",124324415,124567589,243175,"-","ENSG00000196498","NCOR2",124543587,124543832,"."
"3861","chr16",30369788,30369789,2,"*","cg25463428",30357102,30370494,13393,"-","ENSG00000169221","TBC1D10B",30369757,30370631,"Island"
"3862","chr16",30369788,30369789,2,"*","cg25463428",30370934,30377991,7058,"+","ENSG00000180209","MYLPF",30369757,30370631,"Island"
"3863","chr19",10295688,10295689,2,"*","cg25470077",10289952,10296778,6827,"+","ENSG00000105376","ICAM5",10295249,10295722,"Island"
"3864","chr20",22585554,22585555,2,"*","cg25484990",22581005,22585455,4451,"-","ENSG00000125798","FOXA2",22586184,22586417,"N_Shore"
"3865","chr3",50341096,50341097,2,"*","cg25486143",50329782,50340980,11199,"-","ENSG00000068028","RASSF1",50340373,50341109,"Island"
"3866","chr3",50341096,50341097,2,"*","cg25486143",50341106,50345697,4592,"+","ENSG00000235058","ZMYND10-AS1",50340373,50341109,"Island"
"3867","chr2",132257090,132257091,2,"*","cg25486386",132147591,132257969,110379,"-","ENSG00000163046","ANKRD30BL",132256373,132258167,"Island"
"3868","chr2",132257090,132257091,2,"*","cg25486386",132256966,132257080,115,"-","ENSG00000221288","MIR663B",132256373,132258167,"Island"
"3869","chr11",28680675,28680676,2,"*","cg25490475",28679183,28683469,4287,"+","ENSG00000248990","LINC02758",28110317,28110674,"."
"3870","chr10",63712363,63712364,2,"*","cg25491558",63664664,64693446,1028783,"+","ENSG00000228566","AC013287.1",63630116,63631075,"."
"3871","chr5",138139599,138139600,2,"*","cg25507001",138115175,138139443,24269,"-","ENSG00000112981","NME5",138178972,138179252,"."
"3872","chr19",40365650,40365651,2,"*","cg25509871",40348456,40380439,31984,"+","ENSG00000105223","PLD3",40365711,40365917,"N_Shore"
"3873","chr17",62724563,62724564,2,"*","cg25518707",62699244,62754973,55730,"+","ENSG00000265702","AC005821.1",62703781,62704573,"."
"3874","chr17",62724563,62724564,2,"*","cg25518707",62701314,62808344,107031,"-","ENSG00000173838","MARCHF10",62703781,62704573,"."
"3875","chr8",2044850,2044851,2,"*","cg25541958",2045046,2165552,120507,"+","ENSG00000036448","MYOM2",2055692,2056016,"."
"3876","chr19",4396945,4396946,2,"*","cg25561291",4360370,4400547,40178,"-","ENSG00000141985","SH3GL1",4400121,4400785,"N_Shelf"
"3877","chr7",106630298,106630299,2,"*","cg25565476",106372251,106770207,397957,"-","ENSG00000243797","AC004917.1",106659957,106661127,"."
"3878","chr19",1371282,1371283,2,"*","cg25566714",1354711,1378431,23721,"+","ENSG00000160953","PWWP3A",1371028,1371283,"Island"
"3879","chr17",18951486,18951487,2,"*","cg25567048",18950345,19022595,72251,"+","ENSG00000154025","SLC5A10",18971372,18971574,"."
"3880","chr7",95396643,95396644,2,"*","cg25572105",95359872,95396375,36504,"-","ENSG00000105852","PON3",95396248,95396810,"Island"
"3881","chr22",50627966,50627967,2,"*","cg25575065",50622754,50628173,5420,"-","ENSG00000100299","ARSA",50627838,50628510,"Island"
"3882","chr3",43622170,43622171,2,"*","cg25587211",43354859,43691594,336736,"-","ENSG00000160746","ANO10",43621678,43622414,"Island"
"3883","chr11",126356173,126356174,2,"*","cg25604067",126340889,126355587,14699,"-","ENSG00000280832","GSEC",126355461,126356178,"Island"
"3884","chr11",126356173,126356174,2,"*","cg25604067",126355640,126440344,84705,"+","ENSG00000110080","ST3GAL4",126355461,126356178,"Island"
"3885","chr8",100244652,100244653,2,"*","cg25605550",100157906,100259278,101373,"+","ENSG00000104450","SPAG1",100212850,100213651,"."
"3886","chr8",48007900,48007901,2,"*","cg25612480",48008415,48064708,56294,"+","ENSG00000169139","UBE2V2",48008278,48008854,"N_Shore"
"3887","chr1",173714868,173714869,2,"*","cg25613247",173714941,173786692,71752,"+","ENSG00000076321","KLHL20",173669524,173669906,"."
"3888","chr19",58350697,58350698,2,"*","cg25623524",58345178,58353492,8315,"-","ENSG00000121410","A1BG",58349976,58351040,"Island"
"3889","chr19",58350697,58350698,2,"*","cg25623524",58347718,58355455,7738,"+","ENSG00000268895","A1BG-AS1",58349976,58351040,"Island"
"3890","chr19",58350697,58350698,2,"*","cg25623524",58346854,58362751,15898,"-","ENSG00000268230","AC012313.3",58349976,58351040,"Island"
"3891","chr19",58350697,58350698,2,"*","cg25623524",58350795,58351720,926,"+","ENSG00000279611","AC012313.10",58349976,58351040,"Island"
"3892","chr1",11806442,11806443,2,"*","cg25628740",11785723,11806455,20733,"-","ENSG00000177000","MTHFR",11805406,11806509,"Island"
"3893","chr1",11806442,11806443,2,"*","cg25628740",11806096,11848079,41984,"+","ENSG00000011021","CLCN6",11805406,11806509,"Island"
"3894","chr9",37787602,37787603,2,"*","cg25628743",37588413,38068687,480275,"-","ENSG00000255872","AL138752.2",37787078,37787612,"Island"
"3895","chr9",37787602,37787603,2,"*","cg25628743",37766978,37801437,34460,"-","ENSG00000107371","EXOSC3",37787078,37787612,"Island"
"3896","chr11",118079614,118079615,2,"*","cg25637966",118003634,118088299,84666,"-","ENSG00000255274","SMIM35",118145523,118146269,"."
"3897","chr11",118079614,118079615,2,"*","cg25637966",118077012,118121890,44879,"+","ENSG00000137648","TMPRSS4",118145523,118146269,"."
"3898","chr8",101492393,101492394,2,"*","cg25639415",101461177,101492499,31323,"-","ENSG00000254024","AP001207.3",101492251,101492542,"Island"
"3899","chr8",101492393,101492394,2,"*","cg25639415",101492439,101669726,177288,"+","ENSG00000083307","GRHL2",101492251,101492542,"Island"
"3900","chr7",28550893,28550894,2,"*","cg25640382",28299321,28825894,526574,"+","ENSG00000146592","CREB5",28409098,28409953,"."
"3901","chr4",138090656,138090657,2,"*","cg25663379",137978547,138131182,152636,"-","ENSG00000248307","LINC00616",138560581,138560842,"."
"3902","chr4",138090656,138090657,2,"*","cg25663379",138057464,138178177,120714,"+","ENSG00000250033","SLC7A11-AS1",138560581,138560842,"."
"3903","chr7",920267,920268,2,"*","cg25668117",897900,955407,57508,"-","ENSG00000105963","ADAP1",920088,920322,"Island"
"3904","chr7",920267,920268,2,"*","cg25668117",898778,975549,76772,"-","ENSG00000240230","COX19",920088,920322,"Island"
"3905","chr17",80721056,80721057,2,"*","cg25673241",80544819,80966371,421553,"+","ENSG00000141564","RPTOR",80727028,80727324,"."
"3906","chr4",77114258,77114259,2,"*","cg25692451",77112495,77113458,964,"-","ENSG00000271676","AC104771.1",77113175,77113436,"S_Shore"
"3907","chr3",140298383,140298384,2,"*","cg25695086",139935185,140577397,642213,"+","ENSG00000158258","CLSTN2",139934589,139936273,"."
"3908","chr13",114018121,114018122,2,"*","cg25695424",113977783,114132623,154841,"-","ENSG00000185989","RASA3",114018027,114018257,"Island"
"3909","chr1",46394839,46394840,2,"*","cg25706281",46394317,46413848,19532,"+","ENSG00000117480","FAAH",46394053,46394619,"S_Shore"
"3910","chr17",31490261,31490262,2,"*","cg25709050",31391675,31538211,146537,"+","ENSG00000131242","RAB11FIP4",31487597,31488644,"S_Shore"
"3911","chr16",85750456,85750457,2,"*","cg25714826",85690084,85751129,61046,"-","ENSG00000154102","C16orf74",85750257,85751525,"Island"
"3912","chr7",11252059,11252060,2,"*","cg25739943",11180902,11520175,339274,"+","ENSG00000230333","AC004160.1",10973645,10974261,"."
"3913","chr2",108786477,108786478,2,"*","cg25741319",108786757,108885477,98721,"+","ENSG00000163006","CCDC138",108786452,108787110,"Island"
"3914","chr10",132677827,132677828,2,"*","cg25745246",132537787,132783480,245694,"+","ENSG00000068383","INPP5A",132690917,132692064,"."
"3915","chr13",41315374,41315375,2,"*","cg25745600",41311267,41377030,65764,"+","ENSG00000172766","NAA16",41311116,41312060,"S_Shelf"
"3916","chr7",139682012,139682013,2,"*","cg25748521",139561570,139777998,216429,"-","ENSG00000064393","HIPK2",139716488,139716723,"."
"3917","chr4",110622860,110622861,2,"*","cg25750389",110617423,110642123,24701,"-","ENSG00000164093","PITX2",110620907,110623308,"Island"
"3918","chr1",118988470,118988471,2,"*","cg25755283",118883046,118989556,106511,"-","ENSG00000092607","TBX15",118987197,118988089,"S_Shore"
"3919","chr19",36838615,36838616,2,"*","cg25772438",36817428,36850787,33360,"-","ENSG00000197863","ZNF790",36837995,36838616,"Island"
"3920","chr3",57068872,57068873,2,"*","cg25799109",56727418,57079329,351912,"-","ENSG00000163947","ARHGEF3",57078722,57079880,"."
"3921","chr3",57068872,57068873,2,"*","cg25799109",57060664,57075432,14769,"+","ENSG00000186451","SPATA12",57078722,57079880,"."
"3922","chr19",45493386,45493387,2,"*","cg25820257",45485294,45497055,11762,"-","ENSG00000125744","RTN2",45494616,45494998,"N_Shore"
"3923","chr19",45493386,45493387,2,"*","cg25820257",45488777,45502510,13734,"+","ENSG00000213889","PPM1N",45494616,45494998,"N_Shore"
"3924","chr2",176137181,176137182,2,"*","cg25820279",176121611,176137098,15488,"-","ENSG00000237380","HOXD-AS2",176136494,176137055,"S_Shore"
"3925","chr2",176137181,176137182,2,"*","cg25820279",176136612,176173102,36491,"+","ENSG00000128652","HOXD3",176136494,176137055,"S_Shore"
"3926","chr2",239140355,239140356,2,"*","cg25828346",239048168,239401654,353487,"-","ENSG00000068024","HDAC4",239139631,239139906,"S_Shore"
"3927","chr3",69181231,69181232,2,"*","cg25835936",69168782,69542583,373802,"-","ENSG00000114541","FRMD4B",69084936,69085328,"."
"3928","chr17",44218343,44218344,2,"*","cg25858983",44205033,44221626,16594,"-","ENSG00000108312","UBTF",44218494,44222351,"N_Shore"
"3929","chr3",39104787,39104788,2,"*","cg25860793",39096659,39108363,11705,"-","ENSG00000114745","GORASP1",39106887,39107909,"N_Shelf"
"3930","chr7",11636407,11636408,2,"*","cg25880344",11370365,11832198,461834,"-","ENSG00000005108","THSD7A",11831782,11832018,"."
"3931","chr20",21101260,21101261,2,"*","cg25881804",21085576,21106514,20939,"-","ENSG00000225127","LINC00237",21100289,21102183,"Island"
"3932","chr17",8190449,8190450,2,"*","cg25912016",8188345,8190180,1836,"-","ENSG00000196544","BORCS6",8189101,8190388,"S_Shore"
"3933","chr7",1817636,1817637,2,"*","cg25919098",1815793,2233243,417451,"-","ENSG00000002822","MAD1L1",1817117,1817762,"Island"
"3934","chr7",1817636,1817637,2,"*","cg25919098",1815804,2242215,426412,"-","ENSG00000286192","AC069288.1",1817117,1817762,"Island"
"3935","chr2",239118594,239118595,2,"*","cg25921544",239048168,239401654,353487,"-","ENSG00000068024","HDAC4",239124505,239125040,"."
"3936","chr2",239118594,239118595,2,"*","cg25921544",239114858,239118842,3985,"+","ENSG00000286307","AC017028.1",239124505,239125040,"."
"3937","chr13",24160639,24160640,2,"*","cg25927529",23979700,24321031,341332,"+","ENSG00000273167","AL359736.1",24160753,24161399,"N_Shore"
"3938","chr13",24160639,24160640,2,"*","cg25927529",23979805,24307074,327270,"+","ENSG00000182957","SPATA13",24160753,24161399,"N_Shore"
"3939","chr3",12287157,12287158,2,"*","cg25929976",12287368,12434356,146989,"+","ENSG00000132170","PPARG",12287496,12288834,"N_Shore"
"3940","chr15",85025373,85025374,2,"*","cg25941682",84980440,85139145,158706,"+","ENSG00000073417","PDE8A",84980282,84982634,"."
"3941","chr17",80064203,80064204,2,"*","cg25948831",80036632,80100613,63982,"+","ENSG00000141519","CCDC40",80065493,80065748,"N_Shore"
"3942","chr2",107986523,107986524,2,"*","cg26001902",107986523,108013994,27472,"+","ENSG00000115665","SLC5A7",107986369,107987011,"Island"
"3943","chr1",156213305,156213306,2,"*","cg26011156",156212982,156243332,30351,"+","ENSG00000260238","PMF1-BGLAP",156212794,156213306,"Island"
"3944","chr1",156213305,156213306,2,"*","cg26011156",156212993,156240042,27050,"+","ENSG00000160783","PMF1",156212794,156213306,"Island"
"3945","chr10",75395939,75395940,2,"*","cg26011222",75279726,75401246,121521,"-","ENSG00000270087","AC010997.3",75395371,75409842,"Island"
"3946","chr1",15759102,15759103,2,"*","cg26036626",15756607,15786594,29988,"+","ENSG00000162458","FBLIM1",15758577,15759367,"Island"
"3947","chr3",37969224,37969225,2,"*","cg26054057",37861880,37984469,122590,"+","ENSG00000144677","CTDSPL",37994211,37994509,"."
"3948","chr3",37969224,37969225,2,"*","cg26054057",37969404,37969480,77,"+","ENSG00000199075","MIR26A1",37994211,37994509,"."
"3949","chrX",24693782,24693783,2,"*","cg26064831",24693909,24996986,303078,"+","ENSG00000101868","POLA1",24693514,24694167,"Island"
"3950","chr8",140558613,140558614,2,"*","cg26074100",140520156,140635633,115478,"-","ENSG00000123908","AGO2",140549066,140549269,"."
"3951","chr5",68226470,68226471,2,"*","cg26076905",68215756,68301821,86066,"+","ENSG00000145675","PIK3R1",68215045,68216558,"."
"3952","chr2",74442260,74442261,2,"*","cg26090072",74425835,74442422,16588,"-","ENSG00000114993","RTKN",74440467,74442276,"Island"
"3953","chr21",38662847,38662848,2,"*","cg26108843",38380027,38661780,281754,"-","ENSG00000157554","ERG",38660320,38661741,"S_Shore"
"3954","chr5",1806357,1806358,2,"*","cg26118202",1801407,1816048,14642,"+","ENSG00000145494","NDUFS6",1799348,1801791,"."
"3955","chr13",52450021,52450022,2,"*","cg26124961",52412602,52450634,38033,"-","ENSG00000136100","VPS36",52450021,52450803,"Island"
"3956","chr5",80407931,80407932,2,"*","cg26127046",80408013,80483379,75367,"+","ENSG00000039319","ZFYVE16",80407618,80408625,"Island"
"3957","chr21",31873144,31873145,2,"*","cg26128046",31873020,32044633,171614,"+","ENSG00000142149","HUNK",31872598,31874296,"Island"
"3958","chrX",47144820,47144821,2,"*","cg26135767",47142216,47145038,2823,"-","ENSG00000147123","NDUFB11",47144352,47145588,"Island"
"3959","chrX",47144820,47144821,2,"*","cg26135767",47145221,47186813,41593,"+","ENSG00000182872","RBM10",47144352,47145588,"Island"
"3960","chr7",4715050,4715051,2,"*","cg26136772",4682295,4771442,89148,"+","ENSG00000164916","FOXK1",4718172,4718406,"N_Shelf"
"3961","chr20",22586816,22586817,2,"*","cg26137868",22581005,22585455,4451,"-","ENSG00000125798","FOXA2",22586816,22587242,"Island"
"3962","chr12",53985272,53985273,2,"*","cg26153631",53981509,53985519,4011,"-","ENSG00000251151","HOXC-AS3",53984913,53986318,"Island"
"3963","chr12",53985272,53985273,2,"*","cg26153631",53985065,53990279,5215,"+","ENSG00000180818","HOXC10",53984913,53986318,"Island"
"3964","chr12",53985272,53985273,2,"*","cg26153631",53985845,54034888,49044,"+","ENSG00000273049","AC012531.3",53984913,53986318,"Island"
"3965","chr12",6478296,6478297,2,"*","cg26156154",6477714,6480207,2494,"+","ENSG00000256913","AC005840.3",6477655,6477946,"S_Shore"
"3966","chr17",39962954,39962955,2,"*","cg26162295",39953263,39977768,24506,"+","ENSG00000167914","GSDMA",39952712,39953408,"."
"3967","chr4",123547375,123547376,2,"*","cg26166817",123539026,123962698,423673,"+","ENSG00000249464","LINC01091",123505715,123506002,"."
"3968","chr7",151008808,151008809,2,"*","cg26168651",150991017,151014588,23572,"+","ENSG00000164867","NOS3",151008672,151009041,"Island"
"3969","chr10",70815837,70815838,2,"*","cg26168823",70815948,70881184,65237,"+","ENSG00000166224","SGPL1",70815758,70816546,"Island"
"3970","chr19",14265577,14265578,2,"*","cg26173906",14254189,14293205,39017,"-","ENSG00000267723","AC011509.2",14265877,14266149,"N_Shore"
"3971","chr11",64314091,64314092,2,"*","cg26180469",64305497,64316743,11247,"+","ENSG00000173153","ESRRA",64317175,64318585,"N_Shelf"
"3972","chr2",190650176,190650177,2,"*","cg26187876",190607660,190649840,42181,"-","ENSG00000284052","AC006460.2",190648221,190649713,"S_Shore"
"3973","chr2",190650176,190650177,2,"*","cg26187876",190646746,190692766,46021,"+","ENSG00000138386","NAB1",190648221,190649713,"S_Shore"
"3974","chr14",58149242,58149243,2,"*","cg26196424",57999735,58298139,298405,"-","ENSG00000139971","ARMH4",58151574,58152502,"N_Shelf"
"3975","chr12",100201116,100201117,2,"*","cg26210255",100173196,100199783,26588,"-","ENSG00000257489","AC010203.1",100200709,100201021,"S_Shore"
"3976","chr12",100201116,100201117,2,"*","cg26210255",100199122,100241865,42744,"+","ENSG00000075089","ACTR6",100200709,100201021,"S_Shore"
"3977","chr19",31349831,31349832,2,"*","cg26224223",31149979,31349436,199458,"-","ENSG00000121297","TSHZ3",31348730,31352143,"Island"
"3978","chr19",31349831,31349832,2,"*","cg26224223",31348881,31417794,68914,"+","ENSG00000267662","AC025809.1",31348730,31352143,"Island"
"3979","chr14",87992872,87992873,2,"*","cg26245531",87837820,87993665,155846,"-","ENSG00000054983","GALC",87992553,87993345,"Island"
"3980","chr7",27169628,27169629,2,"*","cg26259537",27162438,27175180,12743,"-","ENSG00000078399","HOXA9",27169253,27169964,"Island"
"3981","chr7",27169628,27169629,2,"*","cg26259537",27163535,27180013,16479,"-","ENSG00000257184","AC004080.3",27169253,27169964,"Island"
"3982","chr7",27169628,27169629,2,"*","cg26259537",27168619,27171915,3297,"+","ENSG00000253187","HOXA10-AS",27169253,27169964,"Island"
"3983","chr7",27169628,27169629,2,"*","cg26259537",27169480,27169563,84,"-","ENSG00000283745","MIR196B",27169253,27169964,"Island"
"3984","chr8",11445474,11445475,2,"*","cg26274995",11421476,11475908,54433,"-","ENSG00000154319","FAM167A",11466271,11467188,"."
"3985","chr12",66189025,66189026,2,"*","cg26279550",66189195,66254622,65428,"+","ENSG00000090376","IRAK3",66188916,66189565,"Island"
"3986","chr11",67650934,67650935,2,"*","cg26288806",67642555,67650730,8176,"-","ENSG00000132744","ACY3",67665285,67665580,"."
"3987","chr7",90662046,90662047,2,"*","cg26302986",90466424,91210590,744167,"+","ENSG00000058091","CDK14",90595769,90597050,"."
"3988","chr7",117683327,117683328,2,"*","cg26310285",117287120,117715971,428852,"+","ENSG00000001626","CFTR",117872889,117873811,"."
"3989","chr1",18919589,18919590,2,"*","cg26312480",18904280,18956676,52397,"-","ENSG00000169991","IFFO2",18902335,18903140,"."
"3990","chr8",131040641,131040642,2,"*","cg26332560",130780301,131040909,260609,"-","ENSG00000155897","ADCY8",131040004,131042503,"Island"
"3991","chr12",59687995,59687996,2,"*","cg26353859",59596029,59789855,193827,"+","ENSG00000118596","SLC16A7",59595871,59596726,"."
"3992","chr12",2336395,2336396,2,"*","cg26361533",1970786,2697950,727165,"+","ENSG00000151067","CACNA1C",2229997,2230449,"."
"3993","chr12",2336395,2336396,2,"*","cg26361533",2332861,2335702,2842,"-","ENSG00000285555","AC005293.1",2229997,2230449,"."
"3994","chr3",195657859,195657860,2,"*","cg26366417",195655565,195657927,2363,"-","ENSG00000229178","AC233280.1",195657651,195658709,"Island"
"3995","chr3",195657859,195657860,2,"*","cg26366417",195658062,195739964,81903,"+","ENSG00000242086","MUC20-OT1",195657651,195658709,"Island"
"3996","chr3",195657859,195657860,2,"*","cg26366417",195658096,195685904,27809,"+","ENSG00000215837","SDHAP2",195657651,195658709,"Island"
"3997","chr3",49535297,49535298,2,"*","cg26368049",49468703,49535618,66916,"+","ENSG00000173402","DAG1",49539815,49540098,"."
"3998","chr8",144465871,144465872,2,"*","cg26372060",144449582,144465677,16096,"-","ENSG00000187954","CYHR1",144462007,144467122,"Island"
"3999","chr8",144465871,144465872,2,"*","cg26372060",144466043,144474202,8160,"+","ENSG00000167702","KIFC2",144462007,144467122,"Island"
"4000","chrX",45851804,45851805,2,"*","cg26380710",45847042,45851541,4500,"-","ENSG00000231566","LINC02595",45850840,45851872,"Island"
"4001","chr4",182143799,182143800,2,"*","cg26393541",181874438,182145249,270812,"-","ENSG00000177822","TENM3-AS1",182142244,182145217,"Island"
"4002","chr4",182143799,182143800,2,"*","cg26393541",182143987,182803024,659038,"+","ENSG00000218336","TENM3",182142244,182145217,"Island"
"4003","chr4",182143799,182143800,2,"*","cg26393541",182144852,182190382,45531,"+","ENSG00000248266","AC108142.1",182142244,182145217,"Island"
"4004","chr7",27139649,27139650,2,"*","cg26402660",27106184,27152581,46398,"-","ENSG00000105997","HOXA3",27139444,27139892,"Island"
"4005","chr7",27139649,27139650,2,"*","cg26402660",27129977,27155928,25952,"+","ENSG00000254369","HOXA-AS3",27139444,27139892,"Island"
"4006","chr7",27139649,27139650,2,"*","cg26402660",27128969,27152561,23593,"-","ENSG00000273433","AC004080.6",27139444,27139892,"Island"
"4007","chr12",54079750,54079751,2,"*","cg26407571",54058254,54122235,63982,"+","ENSG00000248265","FLJ12825",54079522,54079778,"Island"
"4008","chr12",54079750,54079751,2,"*","cg26407571",54076838,54081903,5066,"-","ENSG00000250654","AC023794.3",54079522,54079778,"Island"
"4009","chr1",154956252,154956253,2,"*","cg26411261",154944076,154956123,12048,"-","ENSG00000163346","PBXIP1",154961453,154962259,"."
"4010","chr5",150601112,150601113,2,"*","cg26444282",150601080,150659207,58128,"+","ENSG00000171992","SYNPO",150625109,150625422,"."
"4011","chr6",133240949,133240950,2,"*","cg26449787",133240598,133532128,291531,"+","ENSG00000112319","EYA4",133240949,133242448,"Island"
"4012","chr10",12196537,12196538,2,"*","cg26451923",12165330,12196144,30815,"-","ENSG00000165609","NUDT5",12195834,12196378,"S_Shore"
"4013","chr10",12196537,12196538,2,"*","cg26451923",12195965,12250589,54625,"+","ENSG00000151465","CDC123",12195834,12196378,"S_Shore"
